Learning Rate,Decay,Iteration,Learning Rate at Iteration,Loss
0.0005,0.01,12400,4e-06,0.24114062719563914
0.0005,0.01,12500,3.968253968253968e-06,0.24102961382167398
0.0005,0.01,12600,3.937007874015748e-06,0.2408544015459698
0.0005,0.01,12700,3.90625e-06,0.24093383086229686
0.0005,0.01,12800,3.875968992248062e-06,0.24069319282485688
0.0005,0.01,12900,3.846153846153846e-06,0.2406276427813393
0.0005,0.01,13000,3.816793893129771e-06,0.24064996082837284
0.0005,0.01,13100,3.787878787878788e-06,0.24038338209721363
0.0005,0.01,13200,3.7593984962406014e-06,0.24019462191669605
0.0005,0.01,13300,3.7313432835820897e-06,0.24015726974145865
0.0005,0.01,13400,3.7037037037037037e-06,0.2399401542775729
0.0005,0.01,13500,3.6764705882352942e-06,0.23986042065444138
0.0005,0.01,13600,3.6496350364963505e-06,0.2409234024920874
0.0005,0.01,13700,3.6231884057971017e-06,0.24029370712453474
0.0005,0.01,13800,3.5971223021582737e-06,0.23966808060002098
0.0005,0.01,13900,3.5714285714285714e-06,0.23945272673455603
0.0005,0.01,14000,3.546099290780142e-06,0.2393398332835586
0.0005,0.01,14100,3.5211267605633804e-06,0.23928185698921844
0.0005,0.01,14200,3.4965034965034966e-06,0.23919372888182855
0.0005,0.01,14300,3.4722222222222224e-06,0.23904413946258296
0.0005,0.01,14400,3.4482758620689654e-06,0.23900684504288205
0.0005,0.01,14500,3.4246575342465754e-06,0.23885721831473605
0.0005,0.01,14600,3.4013605442176872e-06,0.23875391485912353
0.0005,0.01,14700,3.3783783783783783e-06,0.23865758003235016
0.0005,0.01,14800,3.3557046979865773e-06,0.23856319617421698
0.0005,0.01,14900,3.3333333333333333e-06,0.2384639313819816
0.0005,0.01,15000,3.3112582781456956e-06,0.2383433688527661
0.0005,0.01,15100,3.2894736842105265e-06,0.23885375569251519
0.0005,0.01,15200,3.2679738562091506e-06,0.23815336893995562
0.0005,0.01,15300,3.246753246753247e-06,0.23811523242731417
0.0005,0.01,15400,3.225806451612903e-06,0.23796339768167332
0.0005,0.01,15500,3.2051282051282054e-06,0.23793716628701755
0.0005,0.01,15600,3.1847133757961785e-06,0.2378099166955426
0.0005,0.01,15700,3.1645569620253167e-06,0.23771138917043197
0.0005,0.01,15800,3.1446540880503146e-06,0.23762579701157308
0.0005,0.01,15900,3.125e-06,0.2375683503677062
0.0005,0.01,16000,3.1055900621118013e-06,0.23754909502104948
0.0005,0.01,16100,3.08641975308642e-06,0.2373428209551808
0.0005,0.01,16200,3.067484662576687e-06,0.237443660584345
0.0005,0.01,16300,3.0487804878048782e-06,0.23718554691380755
0.0005,0.01,16400,3.0303030303030305e-06,0.2371000826731921
0.0005,0.01,16500,3.012048192771084e-06,0.23714865821916983
0.0005,0.01,16600,2.9940119760479042e-06,0.23701708113469347
0.0005,0.01,16700,2.9761904761904763e-06,0.2368068441887528
0.0005,0.01,16800,2.9585798816568047e-06,0.23814193126407157
0.0005,0.01,16900,2.9411764705882355e-06,0.23676703918840838
0.0005,0.01,17000,2.9239766081871347e-06,0.23663453333763385
0.0005,0.01,17100,2.9069767441860468e-06,0.23647464439083987
0.0005,0.01,17200,2.8901734104046244e-06,0.23644632725141437
0.0005,0.01,17300,2.8735632183908046e-06,0.2363540770646699
0.0005,0.01,17400,2.8571428571428573e-06,0.2362586366076584
0.0005,0.01,17500,2.840909090909091e-06,0.23619597138880047
0.0005,0.01,17600,2.824858757062147e-06,0.23609355396247553
0.0005,0.01,17700,2.808988764044944e-06,0.23602775086499167
0.0005,0.01,17800,2.793296089385475e-06,0.2359549824930669
0.0005,0.01,17900,2.777777777777778e-06,0.23590556379530964
0.0005,0.01,18000,2.7624309392265196e-06,0.2357823360389995
0.0005,0.01,18100,2.747252747252747e-06,0.23572920672126305
0.0005,0.01,18200,2.73224043715847e-06,0.23577763069970148
0.0005,0.01,18300,2.7173913043478263e-06,0.23609112390173742
0.0005,0.01,18400,2.7027027027027026e-06,0.2354613182184408
0.0005,0.01,18500,2.688172043010753e-06,0.23540566310285718
0.0005,0.01,18600,2.6737967914438504e-06,0.23544760013799232
0.0005,0.01,18700,2.6595744680851065e-06,0.2352391297815075
0.0005,0.01,18800,2.6455026455026455e-06,0.23516408992828317
0.0005,0.01,18900,2.631578947368421e-06,0.23508811508573735
0.0005,0.01,19000,2.6178010471204187e-06,0.23504980155147887
0.0005,0.01,19100,2.6041666666666666e-06,0.23494483392386234
0.0005,0.01,19200,2.5906735751295338e-06,0.2352591949384143
0.0005,0.01,19300,2.577319587628866e-06,0.23491801960348857
0.0005,0.01,19400,2.564102564102564e-06,0.23497144207357437
0.0005,0.01,19500,2.5510204081632653e-06,0.2346380412919305
0.0005,0.01,19600,2.5380710659898476e-06,0.23484059303234134
0.0005,0.01,19700,2.5252525252525253e-06,0.234496568825717
0.0005,0.01,19800,2.512562814070352e-06,0.23444387121009266
0.0005,0.01,19900,2.5e-06,0.23439071493051422
0.0005,0.01,20000,2.4875621890547264e-06,0.23435434491342166
0.0005,0.01,20100,2.4752475247524753e-06,0.23431928847626562
0.0005,0.01,20200,2.463054187192118e-06,0.23415604572779714
0.0005,0.01,20300,2.450980392156863e-06,0.23410166962023637
0.0005,0.01,20400,2.4390243902439023e-06,0.23406798426673758
0.0005,0.01,20500,2.4271844660194174e-06,0.23394810114098913
0.0005,0.01,20600,2.4154589371980677e-06,0.23459209966035893
0.0005,0.01,20700,2.403846153846154e-06,0.23392113359666433
0.0005,0.01,20800,2.3923444976076554e-06,0.23379458097152603
0.0005,0.01,20900,2.380952380952381e-06,0.23374937162998144
0.0005,0.01,21000,2.3696682464454976e-06,0.23363134942790864
0.0005,0.01,21100,2.358490566037736e-06,0.23457960480273177
0.0005,0.01,21200,2.3474178403755868e-06,0.2334893512133868
0.0005,0.01,21300,2.3364485981308413e-06,0.2335662148998948
0.0005,0.01,21400,2.325581395348837e-06,0.2334345971293279
0.0005,0.01,21500,2.3148148148148148e-06,0.2334355101521291
0.0005,0.01,21600,2.304147465437788e-06,0.23324429423540144
0.0005,0.01,21700,2.2935779816513764e-06,0.23325226608666266
0.0005,0.01,21800,2.2831050228310503e-06,0.2332180648763182
0.0005,0.01,21900,2.2727272727272728e-06,0.23306810650136595
0.0005,0.01,22000,2.2624434389140273e-06,0.23332916560300673
0.0005,0.01,22100,2.2522522522522524e-06,0.2337906591490475
0.0005,0.01,22200,2.242152466367713e-06,0.23287428620598566
0.0005,0.01,22300,2.2321428571428573e-06,0.232801864267217
0.0005,0.01,22400,2.222222222222222e-06,0.23279671797201862
0.0005,0.01,22500,2.2123893805309734e-06,0.23327671517277856
0.0005,0.01,22600,2.2026431718061673e-06,0.23273438309922173
0.0005,0.01,22700,2.1929824561403507e-06,0.2326775870297272
0.0005,0.01,22800,2.1834061135371177e-06,0.23249958081301134
0.0005,0.01,22900,2.173913043478261e-06,0.2326141107698536
0.0005,0.01,23000,2.1645021645021648e-06,0.23336621921244233
0.0005,0.01,23100,2.1551724137931035e-06,0.23238426306335172
0.0005,0.01,23200,2.1459227467811158e-06,0.23233503598036517
0.0005,0.01,23300,2.136752136752137e-06,0.2323066901170947
0.0005,0.01,23400,2.1276595744680853e-06,0.2321390261197302
0.0005,0.01,23500,2.11864406779661e-06,0.23209216333548432
0.0005,0.01,23600,2.109704641350211e-06,0.2320334093628157
0.0005,0.01,23700,2.100840336134454e-06,0.2320102090057431
0.0005,0.01,23800,2.092050209205021e-06,0.2319268990525286
0.0005,0.01,23900,2.0833333333333334e-06,0.23320830489757266
0.0005,0.01,24000,2.074688796680498e-06,0.23179103810693602
0.0005,0.01,24100,2.066115702479339e-06,0.23176856584623196
0.0005,0.01,24200,2.05761316872428e-06,0.2317631802933373
0.0005,0.01,24300,2.0491803278688526e-06,0.23169882414905346
0.0005,0.01,24400,2.040816326530612e-06,0.2315668220724493
0.0005,0.01,24500,2.0325203252032523e-06,0.23160838685861693
0.0005,0.01,24600,2.0242914979757085e-06,0.23148537704202554
0.0005,0.01,24700,2.0161290322580646e-06,0.23143438564889196
0.0005,0.01,24800,2.0080321285140564e-06,0.23135821045942714
0.0005,0.01,24900,2e-06,0.2312863600427274
0.0005,0.01,25000,1.99203187250996e-06,0.2312534028860739
0.0005,0.01,25100,1.984126984126984e-06,0.23121368276497692
0.0005,0.01,25200,1.9762845849802374e-06,0.23115716829725474
0.0005,0.01,25300,1.968503937007874e-06,0.2310824804748467
0.0005,0.01,25400,1.96078431372549e-06,0.23104470349282288
0.0005,0.01,25500,1.953125e-06,0.23099544295269284
0.0005,0.01,25600,1.945525291828794e-06,0.23127533503151113
0.0005,0.01,25700,1.937984496124031e-06,0.23088872903887853
0.0005,0.01,25800,1.9305019305019305e-06,0.2308384670287133
0.0005,0.01,25900,1.923076923076923e-06,0.2308518517897553
0.0005,0.01,26000,1.9157088122605362e-06,0.23070568342370254
0.0005,0.01,26100,1.9083969465648854e-06,0.230660023814687
0.0005,0.01,26200,1.9011406844106465e-06,0.2306454064285965
0.0005,0.01,26300,1.893939393939394e-06,0.23059703568849085
0.0005,0.01,26400,1.8867924528301887e-06,0.23114448504613583
0.0005,0.01,26500,1.8796992481203007e-06,0.23049955390187798
0.0005,0.01,26600,1.8726591760299625e-06,0.23040983324281958
0.0005,0.01,26700,1.8656716417910448e-06,0.23042657078851264
0.0005,0.01,26800,1.858736059479554e-06,0.2303079007056902
0.0005,0.01,26900,1.8518518518518519e-06,0.23025811760498321
0.0005,0.01,27000,1.845018450184502e-06,0.23076257687079987
0.0005,0.01,27100,1.8382352941176471e-06,0.23017072519025508
0.0005,0.01,27200,1.8315018315018316e-06,0.23013289054877945
0.0005,0.01,27300,1.8248175182481753e-06,0.23006997958857292
0.0005,0.01,27400,1.8181818181818183e-06,0.23001270834391305
0.0005,0.01,27500,1.8115942028985508e-06,0.23061321768172185
0.0005,0.01,27600,1.8050541516245488e-06,0.22990743376964712
0.0005,0.01,27700,1.7985611510791368e-06,0.22987113215387966
0.0005,0.01,27800,1.7921146953405017e-06,0.2298273439666796
0.0005,0.01,27900,1.7857142857142857e-06,0.22976625940040596
0.0005,0.01,28000,1.7793594306049823e-06,0.22970795908236244
0.0005,0.01,28100,1.773049645390071e-06,0.22966341281695565
0.0005,0.01,28200,1.7667844522968197e-06,0.2296260779764213
0.0005,0.01,28300,1.7605633802816902e-06,0.22961542203416557
0.0005,0.01,28400,1.7543859649122807e-06,0.22953750915389975
0.0005,0.01,28500,1.7482517482517483e-06,0.22949426070718126
0.0005,0.01,28600,1.7421602787456447e-06,0.2294279149962112
0.0005,0.01,28700,1.7361111111111112e-06,0.22938831109370986
0.0005,0.01,28800,1.7301038062283736e-06,0.22937471534160242
0.0005,0.01,28900,1.7241379310344827e-06,0.22938134570847094
0.0005,0.01,29000,1.718213058419244e-06,0.22933188281263236
0.0005,0.01,29100,1.7123287671232877e-06,0.22921056350920294
0.0005,0.01,29200,1.7064846416382253e-06,0.22971194178009993
0.0005,0.01,29300,1.7006802721088436e-06,0.2290929123197174
0.0005,0.01,29400,1.6949152542372882e-06,0.22906217652500163
0.0005,0.01,29500,1.6891891891891892e-06,0.229027221309215
0.0005,0.01,29600,1.6835016835016836e-06,0.2290046599089269
0.0005,0.01,29700,1.6778523489932886e-06,0.22898944489577142
0.0005,0.01,29800,1.6722408026755853e-06,0.22890931932041442
0.0005,0.01,29900,1.6666666666666667e-06,0.22886021494680514
0.0005,0.01,30000,1.6611295681063123e-06,0.22883870436674109
0.0005,0.01,30100,1.6556291390728478e-06,0.2292217168329073
0.0005,0.01,30200,1.6501650165016502e-06,0.22894716500282433
0.0005,0.01,30300,1.6447368421052632e-06,0.22866824088962148
0.0005,0.01,30400,1.639344262295082e-06,0.22863149398438692
0.0005,0.01,30500,1.6339869281045753e-06,0.22856745543570792
0.0005,0.01,30600,1.6286644951140066e-06,0.22856570483722166
0.0005,0.01,30700,1.6233766233766235e-06,0.22853055601103694
0.0005,0.01,30800,1.6181229773462783e-06,0.228534132145871
0.0005,0.01,30900,1.6129032258064516e-06,0.22845349025358178
0.0005,0.01,31000,1.607717041800643e-06,0.2283672571600257
0.0005,0.01,31100,1.6025641025641027e-06,0.22836352821803427
0.0005,0.01,31200,1.5974440894568691e-06,0.22828291086554736
0.0005,0.01,31300,1.5923566878980892e-06,0.22823667439536005
0.0005,0.01,31400,1.5873015873015873e-06,0.2282175587652373
0.0005,0.01,31500,1.5822784810126583e-06,0.22823651211623452
0.0005,0.01,31600,1.5772870662460567e-06,0.228121767097671
0.0005,0.01,31700,1.5723270440251573e-06,0.22807084704707248
0.0005,0.01,31800,1.567398119122257e-06,0.22808954175522242
0.0005,0.01,31900,1.5625e-06,0.22798606884035352
0.0005,0.01,32000,1.5576323987538942e-06,0.22828843780120756
0.0005,0.01,32100,1.5527950310559006e-06,0.22803178829454895
0.0005,0.01,32200,1.5479876160990713e-06,0.2278520895850001
0.0005,0.01,32300,1.54320987654321e-06,0.2278137164616195
0.0005,0.01,32400,1.5384615384615385e-06,0.22778604321102192
0.0005,0.01,32500,1.5337423312883435e-06,0.2277487433094464
0.0005,0.01,32600,1.5290519877675841e-06,0.22769698345606726
0.0005,0.01,32700,1.5243902439024391e-06,0.22772556279696632
0.0005,0.01,32800,1.519756838905775e-06,0.227613792501873
0.0005,0.01,32900,1.5151515151515152e-06,0.22757580509245948
0.0005,0.01,33000,1.5105740181268883e-06,0.22753738055467707
0.0005,0.01,33100,1.506024096385542e-06,0.22754651732328032
0.0005,0.01,33200,1.5015015015015015e-06,0.22748348179019628
0.0005,0.01,33300,1.4970059880239521e-06,0.22748039129075473
0.0005,0.01,33400,1.4925373134328358e-06,0.2274102915803263
0.0005,0.01,33500,1.4880952380952381e-06,0.22741966923842039
0.0005,0.01,33600,1.483679525222552e-06,0.22729992320217238
0.0005,0.01,33700,1.4792899408284024e-06,0.22752072800515016
0.0005,0.01,33800,1.4749262536873157e-06,0.2272180087062188
0.0005,0.01,33900,1.4705882352941177e-06,0.22718059672002852
0.0005,0.01,34000,1.466275659824047e-06,0.22714434366878228
0.0005,0.01,34100,1.4619883040935674e-06,0.22714972716736498
0.0005,0.01,34200,1.457725947521866e-06,0.22707036027933566
0.0005,0.01,34300,1.4534883720930234e-06,0.227076710629369
0.0005,0.01,34400,1.4492753623188406e-06,0.22701349488251657
0.0005,0.01,34500,1.4450867052023122e-06,0.22698991665165705
0.0005,0.01,34600,1.4409221902017292e-06,0.22691187317064476
0.0005,0.01,34700,1.4367816091954023e-06,0.22686638408453133
0.0005,0.01,34800,1.4326647564469915e-06,0.22684042136148538
0.0005,0.01,34900,1.4285714285714286e-06,0.2268017595140544
0.0005,0.01,35000,1.4245014245014246e-06,0.22679364383706607
0.0005,0.01,35100,1.4204545454545456e-06,0.2267506776159317
0.0005,0.01,35200,1.41643059490085e-06,0.22667865452424743
0.0005,0.01,35300,1.4124293785310734e-06,0.2266506613049678
0.0005,0.01,35400,1.4084507042253521e-06,0.2273489227129545
0.0005,0.01,35500,1.404494382022472e-06,0.2265934735040202
0.0005,0.01,35600,1.4005602240896359e-06,0.22658313422536355
0.0005,0.01,35700,1.3966480446927375e-06,0.2265066363419614
0.0005,0.01,35800,1.392757660167131e-06,0.2264906481085871
0.0005,0.01,35900,1.388888888888889e-06,0.22643622585396783
0.0005,0.01,36000,1.3850415512465373e-06,0.22644632057001982
0.0005,0.01,36100,1.3812154696132598e-06,0.22635936155075276
0.0005,0.01,36200,1.3774104683195593e-06,0.22688150257285844
0.0005,0.01,36300,1.3736263736263736e-06,0.22630411812670856
0.0005,0.01,36400,1.3698630136986302e-06,0.2262654947867154
0.0005,0.01,36500,1.366120218579235e-06,0.22623230577276154
0.0005,0.01,36600,1.3623978201634877e-06,0.22619564023056327
0.0005,0.01,36700,1.3586956521739131e-06,0.22614942854883546
0.0005,0.01,36800,1.3550135501355013e-06,0.22610556101169657
0.0005,0.01,36900,1.3513513513513513e-06,0.2261046198876612
0.0005,0.01,37000,1.3477088948787062e-06,0.2260634208944684
0.0005,0.01,37100,1.3440860215053765e-06,0.22604951326684744
0.0005,0.01,37200,1.3404825737265416e-06,0.22596423086706632
0.0005,0.01,37300,1.3368983957219252e-06,0.22595662577131914
0.0005,0.01,37400,1.3333333333333334e-06,0.22591038668397503
0.0005,0.01,37500,1.3297872340425533e-06,0.22586448959824457
0.0005,0.01,37600,1.3262599469496022e-06,0.22591044888351958
0.0005,0.01,37700,1.3227513227513228e-06,0.22605720033165663
0.0005,0.01,37800,1.3192612137203166e-06,0.22577826522637978
0.0005,0.01,37900,1.3157894736842106e-06,0.2257869312488156
0.0005,0.01,38000,1.3123359580052494e-06,0.22570128073042622
0.0005,0.01,38100,1.3089005235602093e-06,0.2256651797423774
0.0005,0.01,38200,1.3054830287206267e-06,0.22562697657717215
0.0005,0.01,38300,1.3020833333333333e-06,0.2255966727226444
0.0005,0.01,38400,1.2987012987012988e-06,0.22558866894892196
0.0005,0.01,38500,1.2953367875647669e-06,0.22559111173231078
0.0005,0.01,38600,1.2919896640826874e-06,0.22549987559993362
0.0005,0.01,38700,1.288659793814433e-06,0.22554731836194647
0.0005,0.01,38800,1.2853470437017995e-06,0.2254319561813908
0.0005,0.01,38900,1.282051282051282e-06,0.2253875635442504
0.0005,0.01,39000,1.2787723785166241e-06,0.22540082149240884
0.0005,0.01,39100,1.2755102040816327e-06,0.22533453564176564
0.0005,0.01,39200,1.2722646310432571e-06,0.2254541205185922
0.0005,0.01,39300,1.2690355329949238e-06,0.22526120576353845
0.0005,0.01,39400,1.2658227848101265e-06,0.2252953319889049
0.0005,0.01,39500,1.2626262626262627e-06,0.22519695178965177
0.0005,0.01,39600,1.2594458438287154e-06,0.22515628195133736
0.0005,0.01,39700,1.256281407035176e-06,0.22513624877411548
0.0005,0.01,39800,1.2531328320802005e-06,0.22518181133961915
0.0005,0.01,39900,1.25e-06,0.2250912375395362
0.0005,0.01,40000,1.2468827930174563e-06,0.22569896891713104
0.0005,0.01,40100,1.2437810945273632e-06,0.22500871351946752
0.0005,0.01,40200,1.240694789081886e-06,0.2249777039429818
0.0005,0.01,40300,1.2376237623762377e-06,0.22492729074878667
0.0005,0.01,40400,1.234567901234568e-06,0.22491409332028847
0.0005,0.01,40500,1.231527093596059e-06,0.22515202180616975
0.0005,0.01,40600,1.2285012285012285e-06,0.22486710026977227
0.0005,0.01,40700,1.2254901960784314e-06,0.22480606349484084
0.0005,0.01,40800,1.2224938875305623e-06,0.22479959433858585
0.0005,0.01,40900,1.2195121951219512e-06,0.22473565619705757
0.0005,0.01,41000,1.2165450121654502e-06,0.2247334143151943
0.0005,0.01,41100,1.2135922330097087e-06,0.22484272110328923
0.0005,0.01,41200,1.2106537530266345e-06,0.22471547480313322
0.0005,0.01,41300,1.2077294685990338e-06,0.22493305459367136
0.0005,0.01,41400,1.2048192771084338e-06,0.22458960713482215
0.0005,0.01,41500,1.201923076923077e-06,0.22455569407764195
0.0005,0.01,41600,1.1990407673860912e-06,0.22453537110928332
0.0005,0.01,41700,1.1961722488038277e-06,0.22448966255147215
0.0005,0.01,41800,1.1933174224343676e-06,0.2244598958127027
0.0005,0.01,41900,1.1904761904761906e-06,0.2244609797270173
0.0005,0.01,42000,1.187648456057007e-06,0.2244025743977576
0.0005,0.01,42100,1.1848341232227488e-06,0.22436512763852465
0.0005,0.01,42200,1.182033096926714e-06,0.2243792289567813
0.0005,0.01,42300,1.179245283018868e-06,0.2243235738511507
0.0005,0.01,42400,1.1764705882352942e-06,0.22431445166047737
0.0005,0.01,42500,1.1737089201877934e-06,0.22427272098210385
0.0005,0.01,42600,1.17096018735363e-06,0.22423517240562088
0.0005,0.01,42700,1.1682242990654206e-06,0.22420880630264212
0.0005,0.01,42800,1.1655011655011655e-06,0.22420433883670257
0.0005,0.01,42900,1.1627906976744186e-06,0.22413573842360404
0.0005,0.01,43000,1.160092807424594e-06,0.22409357166443358
0.0005,0.01,43100,1.1574074074074074e-06,0.22409026495879297
0.0005,0.01,43200,1.1547344110854503e-06,0.22408507259809715
0.0005,0.01,43300,1.152073732718894e-06,0.22406302410521578
0.0005,0.01,43400,1.1494252873563219e-06,0.2240389434012829
0.0005,0.01,43500,1.1467889908256882e-06,0.22401348168863597
0.0005,0.01,43600,1.1441647597254004e-06,0.22392715903674212
0.0005,0.01,43700,1.1415525114155251e-06,0.22392221945770785
0.0005,0.01,43800,1.1389521640091117e-06,0.22400600128889764
0.0005,0.01,43900,1.1363636363636364e-06,0.22385524617914124
0.0005,0.01,44000,1.1337868480725623e-06,0.2238128030614441
0.0005,0.01,44100,1.1312217194570136e-06,0.22377192023683246
0.0005,0.01,44200,1.1286681715575621e-06,0.2239136213247464
0.0005,0.01,44300,1.1261261261261262e-06,0.22373524522271893
0.0005,0.01,44400,1.1235955056179775e-06,0.22371603417283537
0.0005,0.01,44500,1.1210762331838566e-06,0.22376067307248862
0.0005,0.01,44600,1.1185682326621925e-06,0.22364051330711376
0.0005,0.01,44700,1.1160714285714287e-06,0.2236245240845702
0.0005,0.01,44800,1.1135857461024499e-06,0.2235983456050203
0.0005,0.01,44900,1.111111111111111e-06,0.22356674587776756
0.0005,0.01,45000,1.1086474501108648e-06,0.22352232595813334
0.0005,0.01,45100,1.1061946902654867e-06,0.22348863610284608
0.0005,0.01,45200,1.1037527593818985e-06,0.22347577590054077
0.0005,0.01,45300,1.1013215859030837e-06,0.22344138754230156
0.0005,0.01,45400,1.098901098901099e-06,0.2234292122774822
0.0005,0.01,45500,1.0964912280701754e-06,0.22343000423864617
0.0005,0.01,45600,1.0940919037199126e-06,0.22335440314850205
0.0005,0.01,45700,1.0917030567685589e-06,0.2233270319326847
0.0005,0.01,45800,1.0893246187363834e-06,0.22328888202163394
0.0005,0.01,45900,1.0869565217391306e-06,0.22327799920568278
0.0005,0.01,46000,1.0845986984815618e-06,0.22324598447899158
0.0005,0.01,46100,1.0822510822510824e-06,0.223214527106763
0.0005,0.01,46200,1.079913606911447e-06,0.22319884167257945
0.0005,0.01,46300,1.0775862068965518e-06,0.223185753786818
0.0005,0.01,46400,1.0752688172043011e-06,0.22315562966095354
0.0005,0.01,46500,1.0729613733905579e-06,0.2231700906579483
0.0005,0.01,46600,1.0706638115631692e-06,0.22310422091027807
0.0005,0.01,46700,1.0683760683760685e-06,0.22305880875494355
0.0005,0.01,46800,1.066098081023454e-06,0.223027520183043
0.0005,0.01,46900,1.0638297872340427e-06,0.2230074061157514
0.0005,0.01,47000,1.0615711252653929e-06,0.22298613319423627
0.0005,0.01,47100,1.059322033898305e-06,0.22294095916611317
0.0005,0.01,47200,1.0570824524312896e-06,0.222925572179841
0.0005,0.01,47300,1.0548523206751055e-06,0.22289594412116343
0.0005,0.01,47400,1.0526315789473685e-06,0.22287481697357847
0.0005,0.01,47500,1.050420168067227e-06,0.22284766567326802
0.0005,0.01,47600,1.0482180293501048e-06,0.2228850669639383
0.0005,0.01,47700,1.0460251046025104e-06,0.22280103217003633
0.0005,0.01,47800,1.0438413361169103e-06,0.22276238358583794
0.0005,0.01,47900,1.0416666666666667e-06,0.22287831105196337
0.0005,0.01,48000,1.0395010395010395e-06,0.22271360173461502
0.0005,0.01,48100,1.037344398340249e-06,0.22267472644374017
0.0005,0.01,48200,1.0351966873706004e-06,0.2226627411965502
0.0005,0.01,48300,1.0330578512396695e-06,0.22265826839263467
0.0005,0.01,48400,1.0309278350515464e-06,0.22262590161770746
0.0005,0.01,48500,1.02880658436214e-06,0.22259342660549677
0.0005,0.01,48600,1.026694045174538e-06,0.22254070775145376
0.0005,0.01,48700,1.0245901639344263e-06,0.22266694149451313
0.0005,0.01,48800,1.0224948875255625e-06,0.22267800828416814
0.0005,0.01,48900,1.020408163265306e-06,0.22254789409233824
0.0005,0.01,49000,1.0183299389002038e-06,0.22246793680158097
0.0005,0.01,49100,1.0162601626016261e-06,0.22249660888487696
0.0005,0.01,49200,1.0141987829614605e-06,0.22243126376242356
0.0005,0.01,49300,1.0121457489878542e-06,0.22240688571932413
0.0005,0.01,49400,1.01010101010101e-06,0.22235023739453827
0.0005,0.01,49500,1.0080645161290323e-06,0.22231609286308887
0.0005,0.01,49600,1.006036217303823e-06,0.22246532481313624
0.0005,0.01,49700,1.0040160642570282e-06,0.222778703103822
0.0005,0.01,49800,1.002004008016032e-06,0.2222539249399479
0.0005,0.01,49900,1e-06,0.22226631218528087
0.0005,0.01,49994,9.981235277677965e-07,0.22218325268319844
0.0005,0.01,49999,9.980239126529471e-07,0.22232135116521606
0.001,0.0,0,0.001,8.700000000000001
0.001,0.0,100,0.001,0.7580357627503476
0.001,0.0,200,0.001,0.3337079577092483
0.001,0.0,300,0.001,0.3177838239413929
0.001,0.0,400,0.001,0.382633787708862
0.001,0.0,500,0.001,0.2836936043774302
0.001,0.0,600,0.001,0.30359542717331106
0.001,0.0,700,0.001,0.28037980755895475
0.001,0.0,800,0.001,0.2940365310129007
0.001,0.0,900,0.001,0.27615893518667844
0.001,0.0,1000,0.001,0.2936259510822219
0.001,0.0,1100,0.001,0.28514265961247826
0.001,0.0,1200,0.001,0.298115516138392
0.001,0.0,1300,0.001,0.37927956975328525
0.001,0.0,1400,0.001,0.302930094962693
0.001,0.0,1500,0.001,0.2837220934532252
0.001,0.0,1600,0.001,1.1115601125538257
0.001,0.0,1700,0.001,0.30236156442225764
0.001,0.0,1800,0.001,0.27833510926428573
0.001,0.0,1900,0.001,0.2920982297595678
0.001,0.0,2000,0.001,0.2771251514512768
0.001,0.0,2100,0.001,0.2852160279100955
0.001,0.0,2200,0.001,0.28623038749760243
0.001,0.0,2300,0.001,0.2873023070550068
0.001,0.0,2400,0.001,0.30718570930458555
0.001,0.0,2500,0.001,0.28014298655573283
0.001,0.0,2600,0.001,0.29811516535824606
0.001,0.0,2700,0.001,0.37206181728707227
0.001,0.0,2800,0.001,0.962966868557511
0.001,0.0,2900,0.001,0.28031728076074885
0.001,0.0,3000,0.001,0.2930634057280367
0.001,0.0,3100,0.001,1.181685071880481
0.001,0.0,3200,0.001,0.28939922468050255
0.001,0.0,3300,0.001,0.2793209498723691
0.001,0.0,3400,0.001,0.29329635908096574
0.001,0.0,3500,0.001,0.9960571527886394
0.001,0.0,3600,0.001,0.29192297975815884
0.001,0.0,3700,0.001,0.2787666307325901
0.001,0.0,3800,0.001,0.3023653311897799
0.001,0.0,3900,0.001,0.3091446486041246
0.001,0.0,4000,0.001,0.2864976927174649
0.001,0.0,4100,0.001,0.8357790547518438
0.001,0.0,4200,0.001,0.28585433687110856
0.001,0.0,4300,0.001,0.3036280676939179
0.001,0.0,4400,0.001,0.2818240815944866
0.001,0.0,4500,0.001,0.28801958499054975
0.001,0.0,4600,0.001,0.2780740436022774
0.001,0.0,4700,0.001,0.3202254650064956
0.001,0.0,4800,0.001,0.44060727671713235
0.001,0.0,4900,0.001,0.2815447133336317
0.001,0.0,5000,0.001,0.2934263520297719
0.001,0.0,5100,0.001,0.28646608094885323
0.001,0.0,5200,0.001,0.2898811855545998
0.001,0.0,5300,0.001,0.2792827411745973
0.001,0.0,5400,0.001,0.28636717707661674
0.001,0.0,5500,0.001,0.27713602678630456
0.001,0.0,5600,0.001,0.30226860421794466
0.001,0.0,5700,0.001,0.3386461915056879
0.001,0.0,5800,0.001,0.2851298119719436
0.001,0.0,5900,0.001,0.7560050261639794
0.001,0.0,6000,0.001,0.4472181510501853
0.001,0.0,6100,0.001,0.310256535620097
0.001,0.0,6200,0.001,0.2792570535366275
0.001,0.0,6300,0.001,0.636749859656242
0.001,0.0,6400,0.001,1.5336928776338126
0.001,0.0,6500,0.001,0.28774609675907004
0.001,0.0,6600,0.001,0.4805374061229619
0.001,0.0,6700,0.001,1.1574160976247345
0.001,0.0,6800,0.001,0.27703752574058615
